serial_num,price,alpha,position,returns,pnl,cumulative_pnl
69,19259.40084225822,-0.294899204973859,0,0.01917695848362211,0.01917695848362211,-0.0037525087664225243
70,19328.882410718124,0.3421610809250177,0,0.003607670302362198,0.0,-0.0037525087664225243
71,19332.24644634542,0.9364608627016566,1,0.00017404191074343878,0.0,-0.0037525087664225243
72,19452.14318624086,-0.2733366049153067,0,0.006201904172295825,0.006201904172295825,0.0024493954058733003
73,19627.84961650222,-0.8757086129120482,-1,0.009032754312935598,0.0,0.0024493954058733003
74,19359.85705038344,0.8348158240212773,1,-0.013653689596921592,0.013653689596921592,0.016103085002794892
75,19040.27168094016,0.2442327331849774,0,-0.016507630640637982,-0.016507630640637982,-0.00040454563784309006
76,19260.522135330797,-0.3241465969699555,0,0.011567610908152837,0.0,-0.00040454563784309006
77,19069.595255885702,0.0968708177513986,0,-0.00991286103790845,-0.0,-0.00040454563784309006
78,18671.057139863493,-0.1668070668975425,0,-0.02089913869038218,-0.0,-0.00040454563784309006
79,18660.637262007134,-0.2657704286514606,0,-0.0005580764805283023,-0.0,-0.00040454563784309006
80,18359.54974901013,-0.7423887534333942,-1,-0.016134899830565597,-0.0,-0.00040454563784309006
81,18531.846173918468,-0.6369979648929158,-1,0.009384567010834566,-0.009384567010834566,-0.009789112648677656
82,18458.501274503706,-0.7913276719532685,-1,-0.003957776183032835,0.003957776183032835,-0.005831336465644821
83,18109.77520181892,0.7733146905563268,1,-0.01889243701309984,0.01889243701309984,0.013061100547455018
84,18646.370391743378,0.1965068635354101,0,0.029630140846285125,0.029630140846285125,0.04269124139374014
85,18660.89673630424,-0.507116606758653,-1,0.0007790440850243829,0.0,0.04269124139374014
86,18468.76566659605,-0.5505859239010806,-1,-0.010295918380728408,0.010295918380728408,0.05298715977446855
87,18135.647465504804,-0.0862229806869991,0,-0.018036841611659304,0.018036841611659304,0.07102400138612786
88,17854.407773782394,0.8373308657976595,1,-0.015507562785246454,-0.0,0.07102400138612786
89,17816.11758414047,0.6348224407317531,1,-0.002144579093693033,-0.002144579093693033,0.06887942229243482
90,17731.57699237287,0.2572519137691378,0,-0.004745174776060956,-0.004745174776060956,0.06413424751637387
91,17726.911578821804,0.2180842264200984,0,-0.0002631132895326571,-0.0,0.06413424751637387
92,17807.355035301265,-0.2281954967450601,0,0.004537928455375484,0.0,0.06413424751637387
93,17206.874869654155,-0.3813036128165723,0,-0.033720907145205925,-0.0,0.06413424751637387
94,16956.83732037841,-0.5961027883347856,-1,-0.014531258649222112,-0.0,0.06413424751637387
95,17205.822895727073,0.2618236239447129,0,0.01468349142262726,-0.01468349142262726,0.049450756093746606
96,17375.33688889456,-0.1790899296735764,0,0.009852129374735341,0.0,0.049450756093746606
97,17279.793555763514,0.9403539261867042,1,-0.005498790253218755,-0.0,0.049450756093746606
98,17305.23598140838,0.2773778106470472,0,0.001472380185721489,0.001472380185721489,0.050923136279468095
99,17541.70742061856,0.695267405696423,1,0.013664733579145105,0.0,0.050923136279468095
100,17223.207838829425,0.1870872765182047,0,-0.018156703572354105,-0.018156703572354105,0.03276643270711399
101,17354.179069556845,0.6593561163420243,1,0.007604345947225255,0.0,0.03276643270711399
102,17363.379064653476,-0.4639003474773113,0,0.0005301313913932404,0.0005301313913932404,0.03329656409850723
103,17066.144408545144,-0.5405334455844975,-1,-0.017118479934208786,-0.0,0.03329656409850723
104,17147.878097846395,0.1703094444616235,0,0.004789229913015669,-0.004789229913015669,0.028507334185491562
105,17384.71558474581,-0.2532527004511051,0,0.013811474839511506,0.0,0.028507334185491562
106,17255.923429977494,0.2391397583120884,0,-0.007408355583413906,-0.0,0.028507334185491562
107,17226.604659491026,0.0309466191025991,0,-0.0016990554348158549,-0.0,0.028507334185491562
108,17307.49506992707,0.0490387430508079,0,0.00469566766260443,0.0,0.028507334185491562
109,17648.955947550752,1.3865918917622988,1,0.019729075538897245,0.0,0.028507334185491562
110,17397.807846917607,0.3721777731150006,1,-0.01423019590391117,-0.01423019590391117,0.014277138281580393
111,17102.149772035737,-0.7820900227067902,0,-0.01699398438489208,-0.01699398438489208,-0.0027168461033116875
112,17416.34636926222,-0.0840367100342309,0,0.01837176035846899,0.0,-0.0027168461033116875
113,17541.90228274434,1.0571637675178795,1,0.007209084547360023,0.0,-0.0027168461033116875
114,17573.30791177758,-0.1756296177211331,0,0.0017903206007556793,0.0017903206007556793,-0.0009265255025560082
115,17548.96782997696,0.3142240238219238,0,-0.0013850597692145472,-0.0,-0.0009265255025560082
116,17610.064156821867,-0.7802036837385304,0,0.003481476941370021,0.0,-0.0009265255025560082
117,17838.124422360634,-0.083022935681851,0,0.012950564149445176,0.0,-0.0009265255025560082
118,17855.963756127094,0.5447780721489823,1,0.0010000677954740134,0.0,-0.0009265255025560082
119,18174.84169153212,-0.1153033202638211,0,0.01785834356297955,0.01785834356297955,0.016931818060423542
120,18544.79801452345,-0.3353592617085157,0,0.0203554082764692,0.0,0.016931818060423542
121,18529.442332827573,-0.13668939733032,0,-0.0008280317576848661,-0.0,0.016931818060423542
122,18693.99561004704,-0.0128463275998229,0,0.00888063840582709,0.0,0.016931818060423542
123,18767.542934953628,-0.3122991279846652,0,0.0039342752850042295,0.0,0.016931818060423542
124,18794.98353205463,0.7112388235804481,1,0.001462130508831594,0.0,0.016931818060423542
125,18455.864534471948,0.011647580030178,0,-0.018043059043085563,-0.018043059043085563,-0.0011112409826620206
126,18508.34432915899,-0.4457607699157266,0,0.0028435294694009183,0.0,-0.0011112409826620206
127,18655.82350070116,0.1977134354459497,0,0.007968253071120257,0.0,-0.0011112409826620206
128,18362.54156506269,-0.2521818408351088,0,-0.01572066414690565,-0.0,-0.0011112409826620206
129,18355.660857067083,1.076086648150758,1,-0.00037471435918745577,-0.0,-0.0011112409826620206
130,18397.598315071275,0.418065737238237,1,0.002284715234758039,0.002284715234758039,0.0011734742520960184
131,18278.008128022037,-0.6637303442743798,0,-0.006500315149900349,-0.006500315149900349,-0.00532684089780433
132,18342.850370677184,0.0182775967999093,0,0.0035475551931578586,0.0,-0.00532684089780433
133,18302.07119838609,-0.2727585887368344,0,-0.002223164419216106,-0.0,-0.00532684089780433
134,18162.31938456276,-0.5029940374763002,-1,-0.007635846910903243,-0.0,-0.00532684089780433
135,18582.375802790903,0.4224256342778787,0,0.023127906151962696,-0.023127906151962696,-0.028454747049767026
136,18354.85266207031,-0.0983631503742041,0,-0.012244028596516854,-0.0,-0.028454747049767026
137,18324.200286770185,-0.7328796105944944,-1,-0.0016699875430471467,-0.0,-0.028454747049767026
138,18321.82237303315,0.5637926995353788,1,-0.00012976903219907854,0.00012976903219907854,-0.028324978017567948
139,18480.09111570613,-0.346365524594957,0,0.008638264221245251,0.008638264221245251,-0.019686713796322697
140,18221.815997917514,-0.2125407253746043,0,-0.013975857379248002,-0.0,-0.019686713796322697
141,18280.44285852264,0.7261007990201138,1,0.003217399440968327,0.0,-0.019686713796322697
142,18171.386414102413,-0.2610420999948364,0,-0.005965744115951965,-0.005965744115951965,-0.025652457912274662
143,17826.168475687908,-0.8293117226863205,-1,-0.01899788659750201,-0.0,-0.025652457912274662
144,17541.49264322436,0.0101282740540207,0,-0.01596954684074714,0.01596954684074714,-0.009682911071527522
145,17479.667613446207,0.123218620112858,0,-0.003524502220854764,-0.0,-0.009682911071527522
146,17683.670593480994,-0.163763296476856,0,0.011670872956294653,0.0,-0.009682911071527522
147,17925.12964024913,0.6046900177317736,1,0.013654351085749639,0.0,-0.009682911071527522
148,18089.599034313396,0.2226100123257484,0,0.00917535311404194,0.00917535311404194,-0.0005075579574855826
149,18175.04623699237,0.3841594204287801,0,0.004723554265458896,0.0,-0.0005075579574855826
150,17978.727483097908,1.0352156807143067,1,-0.010801554578435568,-0.0,-0.0005075579574855826
151,17758.05572828265,-0.240471386218058,0,-0.012274047483211259,-0.012274047483211259,-0.012781605440696842
152,17910.857388306755,0.5091746541018338,1,0.008604639064216046,0.0,-0.012781605440696842
153,17864.274126434833,-0.854222329877758,0,-0.002600839304450764,-0.002600839304450764,-0.015382444745147605
154,17618.844384708285,-0.2014938757593316,0,-0.013738579020312391,-0.0,-0.015382444745147605
155,17595.59863469005,-0.3380504331209217,0,-0.001319368598227233,-0.0,-0.015382444745147605
156,17174.197498124813,0.4633331813682408,0,-0.023949235562490956,-0.0,-0.015382444745147605
157,17150.4869792692,-0.1574069343837179,0,-0.0013805896233696213,-0.0,-0.015382444745147605
158,17376.456041283684,0.2649084626676004,0,0.013175664474578852,0.0,-0.015382444745147605
159,17163.559627023576,0.0567828160226668,0,-0.012252004307109488,-0.0,-0.015382444745147605
160,17048.09241864995,-0.8328466552787435,-1,-0.006727462768959969,-0.0,-0.015382444745147605
161,17114.09192715712,0.8335762604273982,1,0.003871372050691546,-0.003871372050691546,-0.01925381679583915
162,17095.926528206233,0.8722452989623046,1,-0.0010614293196625768,-0.0010614293196625768,-0.02031524611550173
163,17220.517419175627,-0.4606687813102981,0,0.0072877530658448375,0.0072877530658448375,-0.01302749304965689
164,17071.25921945903,-0.3555130344771329,0,-0.008667463124562902,-0.0,-0.01302749304965689
165,16774.23265002899,-0.134033799594619,0,-0.01739921851174675,-0.0,-0.01302749304965689
166,16766.52657584646,-0.4242894331750646,0,-0.0004593995053786548,-0.0,-0.01302749304965689
167,16718.717615735553,1.2554174641964615,1,-0.0028514528572529674,-0.0,-0.01302749304965689
168,16371.455325507768,0.5196802981229225,1,-0.020770868807601817,-0.020770868807601817,-0.03379836185725871
169,16150.143358805832,-0.4558774457743331,0,-0.013518160866072715,-0.013518160866072715,-0.04731652272333142
170,15985.22374398423,-0.1031839754398527,0,-0.010211650210007583,-0.0,-0.04731652272333142
171,16030.888460255332,-0.210655627828713,0,0.0028566829593665855,0.0,-0.04731652272333142
172,16192.59706635822,0.2943311762691123,0,0.01008731403152141,0.0,-0.04731652272333142
173,16189.812189293774,-0.3236636277231652,0,-0.0001719845836360978,-0.0,-0.04731652272333142
174,16243.649447471003,0.3751588124098899,0,0.003325378796724454,0.0,-0.04731652272333142
175,16414.257646285332,0.2822591227289792,0,0.010503070714868779,0.0,-0.04731652272333142
176,16711.825827423687,0.6564470632571853,1,0.018128640816460928,0.0,-0.04731652272333142
177,16690.169646486578,0.1747075832303584,0,-0.0012958596601438943,-0.0012958596601438943,-0.04861238238347532
178,16374.806443101652,-0.6103092238402661,-1,-0.018895146668045593,-0.0,-0.04861238238347532
179,16479.770516304186,-0.1402127152793133,0,0.006410095506609981,-0.006410095506609981,-0.0550224778900853
180,16428.828454728213,-0.7973035028098807,-1,-0.0030911875578348846,-0.0,-0.0550224778900853
181,16404.178915854045,-0.0007723148394369,0,-0.001500383240478298,0.001500383240478298,-0.053522094649607
182,16954.245229469063,0.907684449718814,1,0.03353208450338219,0.0,-0.053522094649607
183,16850.312740813133,0.2029098610731097,0,-0.006130174906003982,-0.006130174906003982,-0.05965226955561098
184,17182.849078546355,0.3463359400354471,0,0.019734727945303066,0.0,-0.05965226955561098
185,17218.758364302284,-0.2588789257642971,0,0.0020898330417604694,0.0,-0.05965226955561098
186,17301.374507101766,0.7150458168560196,1,0.004798031370877531,0.0,-0.05965226955561098
187,17198.36612506915,0.402437888534803,1,-0.005953768701459694,-0.005953768701459694,-0.06560603825707068
188,16958.045071739107,0.2703219478462766,0,-0.0139734816425231,-0.0139734816425231,-0.07957951989959378
189,16877.96187203196,0.2237780923177954,0,-0.004722431115636527,-0.0,-0.07957951989959378
190,16528.19267327445,0.6682856183744961,1,-0.02072342628863877,-0.0,-0.07957951989959378
191,17064.950024670285,0.4495770946303201,1,0.032475259818561586,0.032475259818561586,-0.04710426008103219
192,16761.667008893888,0.40712684268596,1,-0.01777227682108351,-0.01777227682108351,-0.0648765369021157
193,17058.73735031304,0.2396049040488166,0,0.017723197893235954,0.017723197893235954,-0.04715333900887975
194,16895.474773308924,0.3971736633188305,0,-0.00957061320843422,-0.0,-0.04715333900887975
195,16702.18570320501,-0.2389548041040929,0,-0.011440286390132615,-0.0,-0.04715333900887975
196,16514.085986298236,0.5477891881589851,1,-0.011261982129122106,-0.0,-0.04715333900887975
197,16325.135698532576,0.661091276534727,1,-0.011441764801420562,-0.011441764801420562,-0.05859510381030031
198,16320.447296526578,-0.4677309024918992,0,-0.0002871891598683618,-0.0002871891598683618,-0.05888229297016867
199,16417.65921402618,-0.1565953188092967,0,0.005956449338266001,0.0,-0.05888229297016867
200,16354.333589921767,0.654005428455843,1,-0.0038571652194064887,-0.0,-0.05888229297016867
201,16343.437347481917,-0.1765825801824301,0,-0.0006662602532802042,-0.0006662602532802042,-0.059548553223448875
202,16388.406578524464,-0.0148558281889159,0,0.002751516103157714,0.0,-0.059548553223448875
203,16636.827337800612,0.0363436592944617,0,0.015158322933096047,0.0,-0.059548553223448875
204,16588.815499153094,0.2911968124332111,0,-0.0028858770769610853,-0.0,-0.059548553223448875
205,16526.700237029298,0.2938845900796374,0,-0.003744406110669396,-0.0,-0.059548553223448875
206,16596.187311758087,-0.5964694034141751,-1,0.004204534101314383,0.0,-0.059548553223448875
207,16378.778405944466,0.1952734313117843,0,-0.013099930829268969,0.013099930829268969,-0.046448622394179906
208,16547.284057432393,-0.0888340907948506,0,0.01028804757666002,0.0,-0.046448622394179906
209,16637.744780756973,0.3191759169020365,0,0.005466801863714288,0.0,-0.046448622394179906
210,16769.802526239248,-0.2772958865619834,0,0.00793723832300941,0.0,-0.046448622394179906
211,16773.66603458858,0.1228480004697503,0,0.00023038484462101216,0.0,-0.046448622394179906
212,16528.574338527014,-0.1210126249899858,0,-0.014611695234432731,-0.0,-0.046448622394179906
213,16695.494191777623,-0.0248951182186227,0,0.01009886574799923,0.0,-0.046448622394179906
214,16685.261536720413,-0.5593179835394222,-1,-0.0006128992014055035,-0.0,-0.046448622394179906
215,16500.077955858316,0.0103931280276601,0,-0.011098632194320168,0.011098632194320168,-0.03534999019985974
216,16187.123942659227,0.094024234111703,0,-0.018966820280262642,-0.0,-0.03534999019985974
217,16657.43225556206,0.0775938868363397,0,0.029054470366004503,0.0,-0.03534999019985974
218,16652.440113104603,-0.6310605650926793,-1,-0.000299694597634681,-0.0,-0.03534999019985974
219,16674.370303171843,-0.0658960765243104,0,0.0013169355312667719,-0.0013169355312667719,-0.03666692573112651
220,17074.45075476496,0.2664394230667852,0,0.023993736754005734,0.0,-0.03666692573112651
221,17155.42536652713,0.5027598734780896,1,0.004742443134785779,0.0,-0.03666692573112651
222,16984.394867974963,0.3035350078121381,1,-0.009969470001360392,-0.009969470001360392,-0.0466363957324869
223,16659.822301827204,0.6833473878051817,1,-0.01911004593750698,-0.01911004593750698,-0.06574644166999388
224,16808.470710411297,0.1639814928737357,0,0.008922568673964237,0.008922568673964237,-0.056823872996029645
225,17202.293359571544,1.3089946252170512,1,0.02343001073359452,0.0,-0.056823872996029645
226,17134.38951169483,0.5057678970248407,1,-0.003947371810104183,-0.003947371810104183,-0.06077124480613383
227,17521.999764016156,-0.3660527890187068,0,0.022621771966650384,0.022621771966650384,-0.038149472839483445
228,17490.32671612508,0.0011498424857379,0,-0.0018076160436961697,-0.0,-0.038149472839483445
229,17792.56498189297,-0.007776985625598,0,0.017280309892052648,0.0,-0.038149472839483445
230,18046.80164630332,0.834508251530004,1,0.01428892712596963,0.0,-0.038149472839483445
231,17921.325301465316,-0.8292921608735977,0,-0.006952830052504355,-0.006952830052504355,-0.0451023028919878
232,17807.37754952939,-0.1608818376760665,0,-0.006358221282139809,-0.0,-0.0451023028919878
233,17698.089701481633,0.4759606394146431,0,-0.00613722305509512,-0.0,-0.0451023028919878
234,17826.847696720513,0.5741398727796998,1,0.007275248199702711,0.0,-0.0451023028919878
235,18092.442024268443,-1.0486549057877992,0,0.014898558178448429,0.014898558178448429,-0.03020374471353937
236,17896.606185989,-0.0547901791173839,0,-0.010824179401363154,-0.0,-0.03020374471353937
237,18199.285320309547,-0.2524910833932572,0,0.016912655459643045,0.0,-0.03020374471353937
238,18201.269617205227,-0.2230914063970106,0,0.0001090315834251232,0.0,-0.03020374471353937
239,18165.228711368803,-0.4107431291886232,0,-0.0019801314190937003,-0.0,-0.03020374471353937
240,18250.40506607179,0.7945597064277008,1,0.004688977829917507,0.0,-0.03020374471353937
241,18546.536638623336,0.1417100830834474,0,0.016226027393883236,0.016226027393883236,-0.013977717319656136
242,18216.85455412616,1.021658793923728,1,-0.017775937951165055,-0.0,-0.013977717319656136
243,17960.93643639997,0.9276483480414712,1,-0.014048425152970334,-0.014048425152970334,-0.02802614247262647
244,17743.271313243364,-0.2648661585982061,0,-0.012118807052592384,-0.012118807052592384,-0.040144949525218854
245,17895.228886330053,0.0130271448954721,0,0.008564236571937611,0.0,-0.040144949525218854
246,18020.619834731104,-0.2577535267117148,0,0.007006948566991245,0.0,-0.040144949525218854
247,17970.858589678763,-0.2469241095056724,0,-0.0027613503591278343,-0.0,-0.040144949525218854
248,18302.832265009816,-0.0923990086004422,0,0.01847288896489996,0.0,-0.040144949525218854
249,18052.943970205524,-0.3263631767649686,0,-0.013652985023635544,-0.0,-0.040144949525218854
250,17797.713420686938,0.0369081562991322,0,-0.0141378907473384,-0.0,-0.040144949525218854
251,17774.068691142842,-0.0479698133436117,0,-0.0013285262541992138,-0.0,-0.040144949525218854
252,18132.39097257648,-0.3201219024575066,0,0.020159834400335974,0.0,-0.040144949525218854
253,18335.429601537508,0.397040890830747,0,0.01119756513457637,0.0,-0.040144949525218854
254,18584.348640591543,-0.5913540502314532,0,0.013575849841727328,0.0,-0.040144949525218854
255,18594.10900199117,0.1163664806808966,0,0.0005251925471474461,0.0,-0.040144949525218854
256,18345.819115406717,-0.6322940735418103,-1,-0.013353147846872693,-0.0,-0.040144949525218854
257,18159.865489707947,-0.0470133920432767,0,-0.010136021974761933,0.010136021974761933,-0.03000892755045692
258,18480.1714919566,0.8086486006910296,1,0.01763812636333606,0.0,-0.03000892755045692
259,18269.117360562745,0.5043150571293711,1,-0.011420572124328787,-0.011420572124328787,-0.04142949967478571
260,18512.437901232508,-0.047990577799204,0,0.013318680693081397,0.013318680693081397,-0.02811081898170431
261,18473.499013284338,0.3559570898205053,0,-0.0021033906045176964,-0.0,-0.02811081898170431
262,18721.27419744933,-0.3684112191827138,0,0.01341246636529525,0.0,-0.02811081898170431
263,18569.80789995192,-0.8493294706907493,-1,-0.008090597675132871,-0.0,-0.02811081898170431
264,18591.784509389345,0.01143180486602,0,0.0011834591696278096,-0.0011834591696278096,-0.02929427815133212
265,18562.17643472108,-0.1354577638344702,0,-0.0015925353832124678,-0.0,-0.02929427815133212
266,18424.36590803445,0.648187107906514,1,-0.007424265531107199,-0.0,-0.02929427815133212
267,18844.60394080567,-0.2904783015112286,0,0.022808819303136163,0.022808819303136163,-0.006485458848195957
268,18874.79819473495,-0.7987595825805749,-1,0.001602275857010671,0.0,-0.006485458848195957
269,19129.582606070795,0.5709015435142493,1,0.013498656182025615,-0.013498656182025615,-0.019984115030221572
270,19289.024608470445,-0.490680824211092,0,0.008334839587615939,0.008334839587615939,-0.011649275442605633
271,19375.234958411605,-0.9942178948683338,-1,0.004469399137129182,0.0,-0.011649275442605633
272,19469.30063519418,0.133765183627343,0,0.004854943797300226,-0.004854943797300226,-0.01650421923990586
273,19373.387184178384,-0.1567911151175274,0,-0.0049263942661821325,-0.0,-0.01650421923990586
274,19280.33629785116,-0.5365665355444666,-1,-0.004803026205103422,-0.0,-0.01650421923990586
275,19236.44935170427,0.5186170676279849,1,-0.0022762541829617344,0.0022762541829617344,-0.014227965056944125
276,19191.90165416541,0.730187149935575,1,-0.0023157962638730156,-0.0023157962638730156,-0.01654376132081714
277,19266.93886693468,-0.1780355312667092,0,0.0039098372908235035,0.0039098372908235035,-0.012633924029993637
278,19234.899131105794,0.4710288318614757,0,-0.0016629385731778967,-0.0,-0.012633924029993637
279,19106.460227690008,0.5436903277849807,1,-0.0066773889761699845,-0.0,-0.012633924029993637
280,19427.295444399653,0.0296552040299351,0,0.016791975744658183,0.016791975744658183,0.004158051714664546
281,19567.4073569434,-0.0525714262494954,0,0.007212116217861775,0.0,0.004158051714664546
282,19579.19739237389,0.2320856517041023,0,0.0006025343682696249,0.0,0.004158051714664546
283,19471.450531874914,0.9397817149392456,1,-0.005503129589006783,-0.0,0.004158051714664546
284,19696.682609828254,0.135623040127379,0,0.011567298367660461,0.011567298367660461,0.015725350082325007
285,19714.981034593595,0.7695328112467621,1,0.000929010490132498,0.0,0.015725350082325007
286,19968.73246126992,-0.0450204423067917,0,0.012870995220896742,0.012870995220896742,0.02859634530322175
287,19667.903684254383,-0.5023157819602848,-1,-0.015064991110427473,-0.0,0.02859634530322175
288,19393.161950999613,-0.2344915141875854,0,-0.013969039998641075,0.013969039998641075,0.042565385301862824
289,19615.647206809317,-0.203127726623491,0,0.011472355893889619,0.0,0.042565385301862824
290,19613.88727334923,-0.868132100373278,-1,-8.972089687020457e-05,-0.0,0.042565385301862824
291,19833.287337430786,-0.1129153140964112,0,0.011185955186949093,-0.011185955186949093,0.03137943011491373
292,19848.96187880824,0.5099730585329021,1,0.000790314843463813,0.0,0.03137943011491373
293,19652.30825437528,0.6539441331856741,1,-0.009907501744104819,-0.009907501744104819,0.021471928370808913
